,image,true label,predicted label,confidence score,true confidence score,correct
823,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11052.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
824,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11120.JPEG,cassette player,cassette player,0.9999778270721436,0.9999778270721436,y
825,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11122.JPEG,cassette player,cassette player,0.9999967813491821,0.9999967813491821,y
826,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11151.JPEG,cassette player,cassette player,1.0,1.0,y
827,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11372.JPEG,cassette player,cassette player,1.0,1.0,y
828,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11410.JPEG,cassette player,gas pump,0.4754496216773987,0.061870086938142776,n
829,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11481.JPEG,cassette player,cassette player,0.9885433912277222,0.9885433912277222,y
830,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11550.JPEG,cassette player,cassette player,1.0,1.0,y
831,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11670.JPEG,cassette player,cassette player,1.0,1.0,y
832,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1171.JPEG,cassette player,cassette player,1.0,1.0,y
833,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11782.JPEG,cassette player,cassette player,1.0,1.0,y
834,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11790.JPEG,cassette player,cassette player,0.9705412983894348,0.9705412983894348,y
835,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11861.JPEG,cassette player,cassette player,1.0,1.0,y
836,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11871.JPEG,cassette player,cassette player,0.9999959468841553,0.9999959468841553,y
837,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11881.JPEG,cassette player,cassette player,1.0,1.0,y
838,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_11971.JPEG,cassette player,cassette player,1.0,1.0,y
839,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1200.JPEG,cassette player,cassette player,0.9999983310699463,0.9999983310699463,y
840,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12060.JPEG,cassette player,cassette player,1.0,1.0,y
841,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12072.JPEG,cassette player,cassette player,1.0,1.0,y
842,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12092.JPEG,cassette player,cassette player,0.9962685108184814,0.9962685108184814,y
843,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12101.JPEG,cassette player,cassette player,1.0,1.0,y
844,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12122.JPEG,cassette player,cassette player,0.9999833106994629,0.9999833106994629,y
845,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12140.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
846,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12172.JPEG,cassette player,cassette player,0.9999959468841553,0.9999959468841553,y
847,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12260.JPEG,cassette player,cassette player,1.0,1.0,y
848,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12590.JPEG,cassette player,cassette player,0.5709932446479797,0.5709932446479797,y
849,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12681.JPEG,cassette player,cassette player,1.0,1.0,y
850,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1281.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
851,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12822.JPEG,cassette player,cassette player,0.9999473094940186,0.9999473094940186,y
852,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_12962.JPEG,cassette player,cassette player,0.998051643371582,0.998051643371582,y
853,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1300.JPEG,cassette player,cassette player,0.9999798536300659,0.9999798536300659,y
854,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13061.JPEG,cassette player,cassette player,1.0,1.0,y
855,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13231.JPEG,cassette player,cassette player,0.9284814596176147,0.9284814596176147,y
856,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13250.JPEG,cassette player,cassette player,0.9999988079071045,0.9999988079071045,y
857,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13280.JPEG,cassette player,cassette player,0.9999188184738159,0.9999188184738159,y
858,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13281.JPEG,cassette player,cassette player,1.0,1.0,y
859,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13442.JPEG,cassette player,cassette player,1.0,1.0,y
860,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13502.JPEG,cassette player,cassette player,0.9996546506881714,0.9996546506881714,y
861,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13510.JPEG,cassette player,chain saw,0.43795621395111084,0.398969441652298,n
862,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13572.JPEG,cassette player,cassette player,0.9999971389770508,0.9999971389770508,y
863,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13661.JPEG,cassette player,cassette player,1.0,1.0,y
864,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13701.JPEG,cassette player,cassette player,0.9999719858169556,0.9999719858169556,y
865,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13722.JPEG,cassette player,cassette player,0.9996837377548218,0.9996837377548218,y
866,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13740.JPEG,cassette player,tench,0.7884353995323181,0.011271998286247253,n
867,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13742.JPEG,cassette player,cassette player,1.0,1.0,y
868,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1381.JPEG,cassette player,cassette player,1.0,1.0,y
869,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13841.JPEG,cassette player,cassette player,0.9999504089355469,0.9999504089355469,y
870,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13851.JPEG,cassette player,gas pump,0.9320143461227417,0.0015973428962752223,n
871,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13902.JPEG,cassette player,cassette player,0.9999065399169922,0.9999065399169922,y
872,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_13950.JPEG,cassette player,cassette player,1.0,1.0,y
873,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_140.JPEG,cassette player,cassette player,1.0,1.0,y
874,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1401.JPEG,cassette player,cassette player,1.0,1.0,y
875,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14050.JPEG,cassette player,cassette player,1.0,1.0,y
876,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14100.JPEG,cassette player,cassette player,0.9999995231628418,0.9999995231628418,y
877,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14251.JPEG,cassette player,cassette player,0.9918410778045654,0.9918410778045654,y
878,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14271.JPEG,cassette player,cassette player,0.9996700286865234,0.9996700286865234,y
879,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14440.JPEG,cassette player,cassette player,0.9742014408111572,0.9742014408111572,y
880,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14462.JPEG,cassette player,gas pump,0.5104870796203613,0.3722568452358246,n
881,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14471.JPEG,cassette player,gas pump,0.999698281288147,0.0002721289056353271,n
882,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1450.JPEG,cassette player,cassette player,0.9999990463256836,0.9999990463256836,y
883,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14550.JPEG,cassette player,cassette player,0.9999608993530273,0.9999608993530273,y
884,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14601.JPEG,cassette player,cassette player,1.0,1.0,y
885,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14630.JPEG,cassette player,cassette player,1.0,1.0,y
886,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14712.JPEG,cassette player,cassette player,0.999990701675415,0.999990701675415,y
887,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14721.JPEG,cassette player,cassette player,0.9994487166404724,0.9994487166404724,y
888,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_14771.JPEG,cassette player,cassette player,0.9622779488563538,0.9622779488563538,y
889,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15350.JPEG,cassette player,cassette player,1.0,1.0,y
890,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15382.JPEG,cassette player,cassette player,1.0,1.0,y
891,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15401.JPEG,cassette player,cassette player,1.0,1.0,y
892,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1542.JPEG,cassette player,cassette player,0.9999916553497314,0.9999916553497314,y
893,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15432.JPEG,cassette player,cassette player,1.0,1.0,y
894,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15441.JPEG,cassette player,gas pump,0.9688692092895508,0.03110342286527157,n
895,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15511.JPEG,cassette player,cassette player,0.9984902143478394,0.9984902143478394,y
896,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15521.JPEG,cassette player,cassette player,1.0,1.0,y
897,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1561.JPEG,cassette player,cassette player,1.0,1.0,y
898,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15800.JPEG,cassette player,cassette player,0.6585294008255005,0.6585294008255005,y
899,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15862.JPEG,cassette player,cassette player,0.9162014722824097,0.9162014722824097,y
900,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15901.JPEG,cassette player,cassette player,0.9999932050704956,0.9999932050704956,y
901,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15931.JPEG,cassette player,gas pump,0.9875883460044861,0.01073806919157505,n
902,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15940.JPEG,cassette player,cassette player,1.0,1.0,y
903,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15951.JPEG,cassette player,cassette player,0.7310491800308228,0.7310491800308228,y
904,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_15972.JPEG,cassette player,cassette player,0.9237170219421387,0.9237170219421387,y
905,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16101.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
906,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1611.JPEG,cassette player,cassette player,1.0,1.0,y
907,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16142.JPEG,cassette player,cassette player,1.0,1.0,y
908,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16192.JPEG,cassette player,cassette player,0.9999940395355225,0.9999940395355225,y
909,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_162.JPEG,cassette player,cassette player,1.0,1.0,y
910,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1621.JPEG,cassette player,cassette player,1.0,1.0,y
911,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16241.JPEG,cassette player,cassette player,1.0,1.0,y
912,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1630.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
913,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1632.JPEG,cassette player,cassette player,1.0,1.0,y
914,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16382.JPEG,cassette player,cassette player,1.0,1.0,y
915,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16422.JPEG,cassette player,cassette player,0.9999929666519165,0.9999929666519165,y
916,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16581.JPEG,cassette player,cassette player,0.9999990463256836,0.9999990463256836,y
917,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1692.JPEG,cassette player,cassette player,0.9998382329940796,0.9998382329940796,y
918,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_16952.JPEG,cassette player,cassette player,1.0,1.0,y
919,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17060.JPEG,cassette player,cassette player,0.9979135394096375,0.9979135394096375,y
920,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17172.JPEG,cassette player,cassette player,0.9999924898147583,0.9999924898147583,y
921,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17312.JPEG,cassette player,cassette player,0.999782383441925,0.999782383441925,y
922,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17460.JPEG,cassette player,cassette player,1.0,1.0,y
923,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17470.JPEG,cassette player,cassette player,1.0,1.0,y
924,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17680.JPEG,cassette player,cassette player,1.0,1.0,y
925,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1792.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
926,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_17940.JPEG,cassette player,cassette player,1.0,1.0,y
927,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18070.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
928,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1810.JPEG,cassette player,cassette player,0.9812998175621033,0.9812998175621033,y
929,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18131.JPEG,cassette player,cassette player,0.9999978542327881,0.9999978542327881,y
930,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18190.JPEG,cassette player,cassette player,1.0,1.0,y
931,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18272.JPEG,cassette player,cassette player,1.0,1.0,y
932,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1841.JPEG,cassette player,cassette player,0.9998413324356079,0.9998413324356079,y
933,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18450.JPEG,cassette player,cassette player,1.0,1.0,y
934,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18472.JPEG,cassette player,cassette player,1.0,1.0,y
935,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18572.JPEG,cassette player,cassette player,0.9999582767486572,0.9999582767486572,y
936,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18581.JPEG,cassette player,cassette player,0.9999878406524658,0.9999878406524658,y
937,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1870.JPEG,cassette player,cassette player,1.0,1.0,y
938,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18720.JPEG,cassette player,cassette player,0.9999991655349731,0.9999991655349731,y
939,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18802.JPEG,cassette player,cassette player,1.0,1.0,y
940,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1891.JPEG,cassette player,cassette player,0.9999654293060303,0.9999654293060303,y
941,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_18940.JPEG,cassette player,gas pump,0.916468620300293,0.08352132886648178,n
942,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19011.JPEG,cassette player,cassette player,0.999264657497406,0.999264657497406,y
943,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19091.JPEG,cassette player,cassette player,0.9562732577323914,0.9562732577323914,y
944,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19190.JPEG,cassette player,cassette player,1.0,1.0,y
945,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1932.JPEG,cassette player,cassette player,0.9999969005584717,0.9999969005584717,y
946,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19322.JPEG,cassette player,cassette player,1.0,1.0,y
947,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19390.JPEG,cassette player,cassette player,0.999962329864502,0.999962329864502,y
948,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19412.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
949,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19440.JPEG,cassette player,cassette player,0.9991375207901001,0.9991375207901001,y
950,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19542.JPEG,cassette player,cassette player,0.9999954700469971,0.9999954700469971,y
951,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19582.JPEG,cassette player,cassette player,0.9998917579650879,0.9998917579650879,y
952,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_1961.JPEG,cassette player,tench,0.2932838797569275,0.25982967019081116,n
953,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19690.JPEG,cassette player,cassette player,1.0,1.0,y
954,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_19820.JPEG,cassette player,cassette player,0.958354115486145,0.958354115486145,y
955,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2002.JPEG,cassette player,cassette player,1.0,1.0,y
956,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20112.JPEG,cassette player,cassette player,0.9225094318389893,0.9225094318389893,y
957,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20132.JPEG,cassette player,cassette player,0.8879674673080444,0.8879674673080444,y
958,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20160.JPEG,cassette player,cassette player,1.0,1.0,y
959,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20220.JPEG,cassette player,cassette player,1.0,1.0,y
960,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20312.JPEG,cassette player,cassette player,0.9999979734420776,0.9999979734420776,y
961,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20362.JPEG,cassette player,cassette player,1.0,1.0,y
962,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2051.JPEG,cassette player,cassette player,0.999738872051239,0.999738872051239,y
963,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20560.JPEG,cassette player,cassette player,1.0,1.0,y
964,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20561.JPEG,cassette player,cassette player,0.9524074792861938,0.9524074792861938,y
965,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20600.JPEG,cassette player,cassette player,1.0,1.0,y
966,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20620.JPEG,cassette player,cassette player,0.9999045133590698,0.9999045133590698,y
967,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20631.JPEG,cassette player,cassette player,1.0,1.0,y
968,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20701.JPEG,cassette player,cassette player,1.0,1.0,y
969,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20730.JPEG,cassette player,cassette player,1.0,1.0,y
970,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_20880.JPEG,cassette player,cassette player,0.9999951124191284,0.9999951124191284,y
971,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21392.JPEG,cassette player,cassette player,0.9999910593032837,0.9999910593032837,y
972,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21401.JPEG,cassette player,cassette player,1.0,1.0,y
973,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2141.JPEG,cassette player,cassette player,0.999997615814209,0.999997615814209,y
974,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21472.JPEG,cassette player,cassette player,0.9985957741737366,0.9985957741737366,y
975,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21640.JPEG,cassette player,cassette player,1.0,1.0,y
976,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2172.JPEG,cassette player,cassette player,0.9999996423721313,0.9999996423721313,y
977,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21910.JPEG,cassette player,cassette player,1.0,1.0,y
978,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_21941.JPEG,cassette player,cassette player,1.0,1.0,y
979,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22101.JPEG,cassette player,cassette player,1.0,1.0,y
980,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22111.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
981,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2230.JPEG,cassette player,cassette player,1.0,1.0,y
982,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22681.JPEG,cassette player,cassette player,0.9999963045120239,0.9999963045120239,y
983,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22761.JPEG,cassette player,cassette player,0.9999380111694336,0.9999380111694336,y
984,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22871.JPEG,cassette player,cassette player,1.0,1.0,y
985,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22882.JPEG,cassette player,cassette player,1.0,1.0,y
986,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22991.JPEG,cassette player,cassette player,0.9999994039535522,0.9999994039535522,y
987,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_22992.JPEG,cassette player,French horn,0.9930049777030945,0.0006058105500414968,n
988,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2312.JPEG,cassette player,cassette player,0.9999995231628418,0.9999995231628418,y
989,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_23362.JPEG,cassette player,cassette player,1.0,1.0,y
990,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_23440.JPEG,cassette player,cassette player,1.0,1.0,y
991,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2350.JPEG,cassette player,cassette player,0.9851751923561096,0.9851751923561096,y
992,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_23650.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
993,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_23730.JPEG,cassette player,cassette player,1.0,1.0,y
994,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2381.JPEG,cassette player,cassette player,1.0,1.0,y
995,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_23911.JPEG,cassette player,cassette player,1.0,1.0,y
996,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_24140.JPEG,cassette player,cassette player,0.9509985446929932,0.9509985446929932,y
997,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_24492.JPEG,cassette player,cassette player,0.9838665723800659,0.9838665723800659,y
998,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_24591.JPEG,cassette player,gas pump,0.9869272112846375,0.006564493756741285,n
999,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_24592.JPEG,cassette player,cassette player,1.0,1.0,y
1000,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_24941.JPEG,cassette player,cassette player,0.9999966621398926,0.9999966621398926,y
1001,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2511.JPEG,cassette player,cassette player,1.0,1.0,y
1002,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_25141.JPEG,cassette player,cassette player,0.9999995231628418,0.9999995231628418,y
1003,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2552.JPEG,cassette player,cassette player,1.0,1.0,y
1004,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_260.JPEG,cassette player,cassette player,0.9991994500160217,0.9991994500160217,y
1005,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26120.JPEG,cassette player,cassette player,0.9997705817222595,0.9997705817222595,y
1006,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2632.JPEG,cassette player,cassette player,1.0,1.0,y
1007,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2642.JPEG,cassette player,cassette player,1.0,1.0,y
1008,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26451.JPEG,cassette player,cassette player,1.0,1.0,y
1009,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26590.JPEG,cassette player,cassette player,1.0,1.0,y
1010,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26802.JPEG,cassette player,cassette player,0.9999985694885254,0.9999985694885254,y
1011,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26820.JPEG,cassette player,cassette player,1.0,1.0,y
1012,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_26822.JPEG,cassette player,cassette player,1.0,1.0,y
1013,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2702.JPEG,cassette player,cassette player,0.7428033947944641,0.7428033947944641,y
1014,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_271.JPEG,cassette player,gas pump,0.7288020253181458,0.2689494490623474,n
1015,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27110.JPEG,cassette player,cassette player,0.9999997615814209,0.9999997615814209,y
1016,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27252.JPEG,cassette player,cassette player,1.0,1.0,y
1017,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27262.JPEG,cassette player,cassette player,0.5857738256454468,0.5857738256454468,y
1018,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27322.JPEG,cassette player,cassette player,0.9984858632087708,0.9984858632087708,y
1019,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27392.JPEG,cassette player,cassette player,1.0,1.0,y
1020,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2742.JPEG,cassette player,cassette player,0.9992302656173706,0.9992302656173706,y
1021,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27471.JPEG,cassette player,cassette player,0.907216489315033,0.907216489315033,y
1022,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27481.JPEG,cassette player,cassette player,0.9959373474121094,0.9959373474121094,y
1023,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27582.JPEG,cassette player,cassette player,1.0,1.0,y
1024,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_27632.JPEG,cassette player,cassette player,1.0,1.0,y
1025,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2772.JPEG,cassette player,cassette player,0.9999951124191284,0.9999951124191284,y
1026,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_280.JPEG,cassette player,cassette player,1.0,1.0,y
1027,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2810.JPEG,cassette player,cassette player,1.0,1.0,y
1028,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2830.JPEG,cassette player,cassette player,0.9444496035575867,0.9444496035575867,y
1029,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2841.JPEG,cassette player,cassette player,1.0,1.0,y
1030,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2842.JPEG,cassette player,cassette player,1.0,1.0,y
1031,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2902.JPEG,cassette player,cassette player,0.9955001473426819,0.9955001473426819,y
1032,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_2981.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
1033,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3010.JPEG,cassette player,cassette player,1.0,1.0,y
1034,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3102.JPEG,cassette player,cassette player,0.9998576641082764,0.9998576641082764,y
1035,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3161.JPEG,cassette player,cassette player,1.0,1.0,y
1036,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3182.JPEG,cassette player,cassette player,1.0,1.0,y
1037,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3200.JPEG,cassette player,cassette player,1.0,1.0,y
1038,/home/yi/Downloads/imagenette2/val/cassette player/n02979186_3211.JPEG,cassette player,cassette player,0.9999998807907104,0.9999998807907104,y
